"11s8 -- Taajamat väkiluvun ja väestöntiheyden mukaan, 2019"

"Vuosi";"Taajama";"Väestö 31.12.";"Maapinta-ala, km²";"Väestöntiheys"
"2019";"Someron kt.";4955;12.59;393.6
"2019";"Sonkajärven kk.";1300;3.02;430.5
"2019";"Sorsakoski";692;2.62;264.1
"2019";"Sotkia";210;1.88;111.7
"2019";"Storby";397;3.00;132.3
"2019";"Stormi";228;2.00;114.0
"2019";"Störsvik";240;1.39;172.7
"2019";"Sukeva";364;1.76;206.8
"2019";"Sulkavan kk.";1040;3.47;299.7
"2019";"Sumiaisten kk.";401;1.39;288.5
"2019";"Sundom-Sulva";3896;17.07;228.2
"2019";"Suolahden kt.";4042;8.93;452.6
"2019";"Suomenlinna";748;0.62;1206.5
"2019";"Suomussalmen kk.";825;2.19;376.7
"2019";"Suonenjoen kt.";5070;12.23;414.6
"2019";"Syrjäntaka";548;2.37;231.2
"2019";"Sysmän kk.";1907;6.38;298.9
"2019";"Syvänniemi";225;1.28;175.8
"2019";"Säkylän kk.";2961;10.70;276.7
"2019";"Sälinkää";239;1.62;147.5
"2019";"Särkisalmi";396;2.77;143.0
"2019";"Sääksjärvi";276;3.00;92.0
"2019";"Söderby";582;4.81;121.0
"2019";"Söderkulla";9421;39.15;240.6
"2019";"Söörmarkku";588;3.25;180.9
"2019";"Taalintehdas";1070;3.84;278.6
"2019";"Taavetti";2079;5.56;373.9
"2019";"Taipalsaaren kk.";890;2.91;305.8
"2019";"Taivalkosken kk.";1841;5.78;318.5
"2019";"Taivassalon kk.";618;3.24;190.7
"2019";"Takamaa";512;3.04;168.4
"2019";"Tammisaaren kt.";8583;12.53;685.0
"2019";"Tammisilta";231;2.25;102.7
"2019";"Tampereen kt.";341696;279.37;1223.1
"2019";"Tarvasjoen kk.";862;3.25;265.2
"2019";"Teerijärvi";985;5.23;188.3
"2019";"Teijo";356;2.34;152.1
"2019";"Tenhola";752;3.00;250.7
"2019";"Teponmäki";412;3.37;122.3
"2019";"Tervakoski";4027;8.74;460.8
"2019";"Tervolan kk.";988;3.37;293.2
"2019";"Tervon kk.";526;1.89;278.3
"2019";"Tesjoki";903;2.74;329.6
"2019";"Teuvan kk.";2719;15.51;175.3
"2019";"Tiistenjoki";237;2.19;108.2
"2019";"Tikkakoski";4139;5.98;692.1
"2019";"Tiukka";225;2.01;111.9
"2019";"Toholammin kk.";1563;7.42;210.6
"2019";"Toija";497;1.96;253.6
"2019";"Toijalan kt.";8365;16.43;509.1
"2019";"Toivakan kk.";1015;3.63;279.6
"2019";"Toivala - Vuorela";5594;10.50;532.8
"2019";"Tolpanniemi";1136;2.07;548.8
"2019";"Tornion kt.";16655;36.18;460.3
"2019";"Träskby";560;5.45;102.8
"2019";"Tupos";2948;5.17;570.2
"2019";"Turenki";7466;13.80;541.0
"2019";"Turun kt.";277677;283.27;980.3
"2019";"Tuunaansaari";210;1.06;198.1
"2019";"Tuupovaaran kk.";468;2.05;228.3
"2019";"Tuuri";777;4.31;180.3
"2019";"Tuusniemen kk.";988;3.05;323.9
"2019";"Tyrnävän kk.";3124;7.09;440.6
"2019";"Tölby";498;4.31;115.5
"2019";"Töysän kk.";898;5.00;179.6
"2019";"Uimaharju";1301;5.71;227.8
"2019";"Untamala";344;3.43;100.3
"2019";"Uotsola";1088;3.74;290.9
"2019";"Urjalan kk.";2274;8.40;270.7
"2019";"Utajärven kk.";1295;4.96;261.1
"2019";"Utsjoen kk.";328;1.41;232.6
"2019";"Utti";390;2.39;163.2
"2019";"Uudenkaarlepyyn kt.";3458;8.20;421.7
"2019";"Uudenkaupungin kt.";10221;19.24;531.2
"2019";"Uuraisten kk.";1062;3.93;270.2
"2019";"Vaalan kk.";1186;2.72;436.0
"2019";"Vaasan kt.";67789;69.73;972.2
"2019";"Vahdon kk.";1136;4.00;284.0
"2019";"Valkeakosken kt.";16960;20.25;837.5
"2019";"Valkeala";5863;10.87;539.4
"2019";"Valtimon kk.";933;3.43;272.0
"2019";"Vammalan kt.";10057;20.59;488.4
"2019";"Vampulan kk.";476;2.42;196.7
"2019";"Varkauden kt.";18616;31.55;590.0
"2019";"Varpaisjärven kk.";1093;3.15;347.0
"2019";"Vartsala";277;1.42;195.1
"2019";"Vasarainen";392;3.75;104.5
"2019";"Vasarla";254;1.94;130.9
"2019";"Vaskiluoto";300;2.42;124.0
"2019";"Vaskio";302;1.43;211.2
"2019";"Vastamäki";595;3.66;162.6
"2019";"Vattukylä";232;1.81;128.2
"2019";"Vehmersalmen kk.";536;1.29;415.5
"2019";"Veikkaala";215;1.65;130.3
"2019";"Veikkola";6214;18.01;345.0
"2019";"Veneskoski";345;2.18;158.3
"2019";"Vesala";713;2.26;315.5
"2019";"Vesannon kk.";808;2.81;287.5
"2019";"Vesilahden kk.";1621;4.43;365.9
"2019";"Vieremän kk.";1354;2.56;528.9
"2019";"Vierumäki";405;2.55;158.8
"2019";"Vihannin kk.";1067;3.48;306.6
"2019";"Vihdin kk.";3457;5.62;615.1
"2019";"Viialan kk.";5087;11.47;443.5
"2019";"Viinijärvi";769;3.47;221.6
"2019";"Viitasaaren kt.";3529;6.75;522.8
"2019";"Viitikko";247;1.44;171.5
"2019";"Viljakkalan kk.";572;2.37;241.4
"2019";"Vilniemi";527;1.44;366.0
"2019";"Vimpelin kk.";1913;9.71;197.0
"2019";"Vinkkilä";1070;6.17;173.4
"2019";"Virenoja";309;2.57;120.2
"2019";"Virojoki";1118;5.60;199.6
"2019";"Virtain kt.";3352;9.78;342.7
"2019";"Virtasalmen kk.";209;0.97;215.5
"2019";"Virttaa";242;1.62;149.4
"2019";"Visuvesi";300;1.93;155.4
"2019";"Voolahti";302;2.23;135.4
"2019";"Vuokatti";6181;13.71;450.8
"2019";"Vuolijoen kk.";392;1.40;280.0
"2019";"Vuores";5355;3.03;1767.3
"2019";"Vähäkangas";289;1.93;149.7
"2019";"Vähäkyrön kk.";3438;20.82;165.1
"2019";"Västerbyn";209;0.81;258.0
"2019";"Vääksy";4810;9.41;511.2
"2019";"Vöyrin kk.";1727;8.64;199.9
"2019";"Ylihärmän kk.";2105;10.14;207.6
"2019";"Yli-Iin kirkons.";648;2.44;265.6
"2019";"Ylikiimingin kk.";694;2.74;253.3
"2019";"Ylimarkku";494;3.53;139.9
"2019";"Yliskulma";258;2.31;111.7
"2019";"Ylistaron kk.";2480;12.64;196.2
"2019";"Ylitornion kk.";1830;6.75;271.1
"2019";"Ylivieskan kt.";12431;28.19;441.0
"2019";"Ylämaan kk.";381;1.79;212.8
"2019";"Yläneen kk.";938;3.84;244.3
"2019";"Yppäri";350;3.03;115.5
"2019";"Ypäjän kk.";948;4.23;224.1
"2019";"Äetsän kk.";2118;9.67;219.0
"2019";"Ähtärin kt.";3220;7.43;433.4
"2019";"Äkäslompolo";484;4.80;100.8
"2019";"Ämmänsaari";3967;8.50;466.7
"2019";"Äystö";291;2.50;116.4
"2019";"Äänekosken kt.";8477;10.72;790.8
"2019";"Ödkarby";385;3.31;116.3
