"11s8 -- Taajamat väkiluvun ja väestöntiheyden mukaan, 2020"

"Vuosi";"Taajama";"Väestö 31.12.";"Maapinta-ala, km²";"Väestöntiheys"
"2020";"Sorsakoski";706;2.57;274.7
"2020";"Sotkia";206;2.10;98.1
"2020";"Storby";382;2.77;137.9
"2020";"Stormi";221;2.00;110.5
"2020";"Störsvik";240;1.39;172.7
"2020";"Sukeva";353;1.63;216.6
"2020";"Sulkavan kk.";1032;3.41;302.6
"2020";"Sumiaisten kk.";404;1.39;290.6
"2020";"Sundom-Sulva";3883;17.15;226.4
"2020";"Suodenniemi";388;2.23;174.0
"2020";"Suomenlinna";723;0.62;1166.1
"2020";"Suomussalmen kk.";814;2.15;378.6
"2020";"Suonenjoen kt.";4957;12.23;405.3
"2020";"Syrjäntaka";527;2.37;222.4
"2020";"Sysmän kk.";1880;6.30;298.4
"2020";"Syvänniemi";290;1.89;153.4
"2020";"Säkylän kk.";2926;10.70;273.5
"2020";"Sälinkää";242;1.62;149.4
"2020";"Särkisalmi";375;2.83;132.5
"2020";"Sääksjärvi";275;3.19;86.2
"2020";"Söderby";588;4.66;126.2
"2020";"Söderkulla";9428;37.19;253.5
"2020";"Söörmarkku";579;3.25;178.2
"2020";"Taalintehdas";1062;3.84;276.6
"2020";"Taavetti";2022;5.75;351.7
"2020";"Taipalsaaren kk.";922;3.41;270.4
"2020";"Taivalkosken kk.";1840;5.91;311.3
"2020";"Taivassalon kk.";633;3.74;169.3
"2020";"Takamaa";527;3.04;173.4
"2020";"Tammisaaren kt.";8596;12.55;684.9
"2020";"Tampereen kt.";349553;290.30;1204.1
"2020";"Tarvasjoen kk.";884;4.04;218.8
"2020";"Teerijärvi";969;4.92;197.0
"2020";"Teijo";353;2.53;139.5
"2020";"Tenhola";741;3.00;247.0
"2020";"Teponmäki";260;1.97;132.0
"2020";"Tervakoski";3952;8.59;460.1
"2020";"Tervolan kk.";1014;3.34;303.6
"2020";"Tervon kk.";503;1.87;269.0
"2020";"Tesjoki";927;2.74;338.3
"2020";"Teuvan kk.";2628;15.07;174.4
"2020";"Tiistenjoki";237;2.25;105.3
"2020";"Tikkakoski";4132;6.04;684.1
"2020";"Tiukka";224;1.89;118.5
"2020";"Toholammin kk.";1531;7.42;206.3
"2020";"Toija";510;2.02;252.5
"2020";"Toijalan kt.";8375;16.37;511.6
"2020";"Toivakan kk.";1022;3.69;277.0
"2020";"Toivala - Vuorela";5593;10.50;532.7
"2020";"Tolpanniemi";1145;2.07;553.1
"2020";"Tornion kt.";16596;36.03;460.6
"2020";"Träskby";576;5.29;108.9
"2020";"Tupos";2953;5.23;564.6
"2020";"Turenki";7455;14.36;519.2
"2020";"Turun kt.";281108;288.52;974.3
"2020";"Tuunaansaari";203;1.00;203.0
"2020";"Tuupovaaran kk.";459;2.18;210.6
"2020";"Tuuri";777;4.31;180.3
"2020";"Tuusniemen kk.";992;3.01;329.6
"2020";"Tyrnävän kk.";3109;7.02;442.9
"2020";"Tölby";494;4.44;111.3
"2020";"Töysän kk.";827;4.14;199.8
"2020";"Uimaharju";1265;5.71;221.5
"2020";"Untamala";355;3.86;92.0
"2020";"Uotsola";1074;3.55;302.5
"2020";"Urjalan kk.";2272;8.93;254.4
"2020";"Utajärven kk.";1297;5.13;252.8
"2020";"Utsjoen kk.";338;1.47;229.9
"2020";"Utti";394;2.52;156.3
"2020";"Uudenkaarlepyyn kt.";3535;8.41;420.3
"2020";"Uudenkaupungin kt.";10205;19.43;525.2
"2020";"Uuraisten kk.";1027;3.81;269.6
"2020";"Vaalan kk.";1183;2.66;444.7
"2020";"Vaasan kt.";67900;69.48;977.3
"2020";"Vahdon kk.";1166;4.25;274.4
"2020";"Valkeakosken kt.";16820;20.36;826.1
"2020";"Valkeala";5801;10.87;533.7
"2020";"Valtimon kk.";924;3.40;271.8
"2020";"Vammalan kt.";9931;20.19;491.9
"2020";"Vampulan kk.";461;2.49;185.1
"2020";"Varkauden kt.";18550;32.87;564.3
"2020";"Varpaisjärven kk.";1069;3.15;339.4
"2020";"Vartsala";296;1.60;185.0
"2020";"Vasarainen";378;3.86;97.9
"2020";"Vasarla";240;1.87;128.3
"2020";"Vaskiluoto";271;2.37;114.3
"2020";"Vaskio";293;1.43;204.9
"2020";"Vastamäki";589;3.73;157.9
"2020";"Vattukylä";231;1.81;127.6
"2020";"Vaulammi";200;1.99;100.5
"2020";"Vehmersalmen kk.";542;1.29;420.2
"2020";"Veikkaala";200;1.65;121.2
"2020";"Veikkola";6336;19.66;322.3
"2020";"Veneskoski";362;2.42;149.6
"2020";"Vesala";693;2.26;306.6
"2020";"Vesannon kk.";790;2.87;275.3
"2020";"Vesilahden kk.";1634;4.53;360.7
"2020";"Vesivehmaa";369;3.50;105.4
"2020";"Vieremän kk.";1355;2.50;542.0
"2020";"Vierumäki";415;2.55;162.7
"2020";"Vihannin kk.";1034;3.48;297.1
"2020";"Vihdin kk.";3417;5.80;589.1
"2020";"Vihtavuori";2184;8.70;251.0
"2020";"Viialan kk.";5035;11.54;436.3
"2020";"Viinijärvi";746;3.28;227.4
"2020";"Viitasaaren kt.";3504;6.83;513.0
"2020";"Viitikko";242;1.44;168.1
"2020";"Viljakkalan kk.";561;2.18;257.3
"2020";"Vilniemi";521;1.38;377.5
"2020";"Vimpelin kk.";1897;9.69;195.8
"2020";"Vinkkilä";1067;6.23;171.3
"2020";"Virenoja";294;2.45;120.0
"2020";"Virojoki";1136;5.91;192.2
"2020";"Virtain kt.";3338;9.69;344.5
"2020";"Virtasalmen kk.";200;1.02;196.1
"2020";"Virttaa";234;1.68;139.3
"2020";"Visuvesi";286;1.67;171.3
"2020";"Voolahti";281;1.99;141.2
"2020";"Vuokatti";6099;11.90;512.5
"2020";"Vuolijoen kk.";394;1.40;281.4
"2020";"Vuores";6160;3.28;1878.0
"2020";"Vähäkangas";297;1.93;153.9
"2020";"Vähäkyrön kk.";3392;20.76;163.4
"2020";"Vääksy";4804;9.12;526.8
"2020";"Vöyrin kk.";1709;8.58;199.2
"2020";"Ylihärmän kk.";2055;10.20;201.5
"2020";"Yli-Iin kirkons.";642;2.73;235.2
"2020";"Ylikiimingin kk.";687;2.67;257.3
"2020";"Ylimarkku";496;3.53;140.5
"2020";"Yliskulma";250;2.12;117.9
"2020";"Ylistaron kk.";2444;12.58;194.3
"2020";"Ylitornion kk.";1826;6.79;268.9
"2020";"Ylivieskan kt.";12507;28.64;436.7
"2020";"Ylämaan kk.";390;1.79;217.9
"2020";"Yläneen kk.";930;3.72;250.0
"2020";"Yppäri";337;3.10;108.7
"2020";"Ypäjän kk.";958;4.53;211.5
"2020";"Ähtärin kt.";3177;7.62;416.9
"2020";"Ähtävä";784;5.05;155.2
"2020";"Äkäslompolo";513;3.33;154.1
"2020";"Ämmänsaari";3908;8.45;462.5
"2020";"Äystö";285;2.44;116.8
"2020";"Äänekosken kt.";12799;21.27;601.7
"2020";"Ödkarby";394;3.14;125.5
